Sequences 100
stateIndex|stateFeatures|state|reward|actionIndex|greed
51|[0, 0, 1]|(0, 0)terminal1|-11|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
31|[3, 4, 0]|(3, 4)|-3|2|r
33|[2, 4, 0]|(2, 4)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|0|g
33|[2, 4, 0]|(2, 4)|-6|1|r
85|[1, 4, 0]|(1, 4)|-7|0|g
98|[1, 3, 0]|(1, 3)|-8|2|g
99|[1, 2, 0]|(1, 2)|-9|2|g
97|[1, 1, 0]|(1, 1)|-10|2|g
96|[1, 0, 0]|(1, 0)|-11|2|r
51|[0, 0, 1]|(0, 0)terminal1|-11|0|g
52|[5, 6, 0]|(5, 6)|-1|3|r
27|[6, 6, 0]|(6, 6)|-2|1|r
52|[5, 6, 0]|(5, 6)|-3|0|g
27|[6, 6, 0]|(6, 6)|-4|1|r
52|[5, 6, 0]|(5, 6)|-5|0|g
29|[4, 6, 0]|(4, 6)|-6|0|g
77|[3, 6, 0]|(3, 6)|-7|0|g
38|[2, 6, 0]|(2, 6)|-8|0|g
39|[1, 6, 0]|(1, 6)|-9|0|g
86|[1, 5, 0]|(1, 5)|-10|2|g
46|[0, 5, 0]|(0, 5)|-11|0|r
47|[0, 4, 0]|(0, 4)|-12|2|g
48|[0, 3, 0]|(0, 3)|-13|2|g
49|[0, 2, 0]|(0, 2)|-14|2|g
50|[0, 1, 0]|(0, 1)|-15|2|g
49|[0, 2, 0]|(0, 2)|-16|3|r
50|[0, 1, 0]|(0, 1)|-17|2|g
51|[0, 0, 1]|(0, 0)terminal1|-17|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
49|[0, 2, 0]|(0, 2)|-8|0|r
50|[0, 1, 0]|(0, 1)|-9|2|g
49|[0, 2, 0]|(0, 2)|-10|3|r
49|[0, 2, 0]|(0, 2)|-11|0|r
49|[0, 2, 0]|(0, 2)|-12|0|r
49|[0, 2, 0]|(0, 2)|-13|0|r
50|[0, 1, 0]|(0, 1)|-14|2|r
97|[1, 1, 0]|(1, 1)|-15|1|r
50|[0, 1, 0]|(0, 1)|-16|0|g
51|[0, 0, 1]|(0, 0)terminal1|-16|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
30|[4, 4, 0]|(4, 4)|-2|2|r
31|[3, 4, 0]|(3, 4)|-3|0|g
33|[2, 4, 0]|(2, 4)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|0|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
49|[0, 2, 0]|(0, 2)|-8|0|r
50|[0, 1, 0]|(0, 1)|-9|2|g
97|[1, 1, 0]|(1, 1)|-10|1|r
50|[0, 1, 0]|(0, 1)|-11|0|g
51|[0, 0, 1]|(0, 0)terminal1|-11|2|g
13|[5, 4, 0]|(5, 4)|-1|2|r
0|[5, 5, 0]|(5, 5)|-2|3|r
13|[5, 4, 0]|(5, 4)|-3|2|r
30|[4, 4, 0]|(4, 4)|-4|0|g
28|[4, 5, 0]|(4, 5)|-5|3|r
35|[3, 5, 0]|(3, 5)|-6|0|g
37|[2, 5, 0]|(2, 5)|-7|0|g
86|[1, 5, 0]|(1, 5)|-8|0|g
85|[1, 4, 0]|(1, 4)|-9|2|g
86|[1, 5, 0]|(1, 5)|-10|3|r
85|[1, 4, 0]|(1, 4)|-11|2|g
98|[1, 3, 0]|(1, 3)|-12|2|g
99|[1, 2, 0]|(1, 2)|-13|2|g
97|[1, 1, 0]|(1, 1)|-14|2|g
50|[0, 1, 0]|(0, 1)|-15|0|g
49|[0, 2, 0]|(0, 2)|-16|3|r
50|[0, 1, 0]|(0, 1)|-17|2|g
50|[0, 1, 0]|(0, 1)|-18|0|r
51|[0, 0, 1]|(0, 0)terminal1|-18|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
49|[0, 2, 0]|(0, 2)|-8|0|r
50|[0, 1, 0]|(0, 1)|-9|2|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
33|[2, 4, 0]|(2, 4)|-4|2|r
85|[1, 4, 0]|(1, 4)|-5|0|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
91|[2, 2, 0]|(2, 2)|-8|1|r
99|[1, 2, 0]|(1, 2)|-9|0|g
97|[1, 1, 0]|(1, 1)|-10|2|g
92|[2, 1, 0]|(2, 1)|-11|1|r
97|[1, 1, 0]|(1, 1)|-12|0|g
50|[0, 1, 0]|(0, 1)|-13|0|g
51|[0, 0, 1]|(0, 0)terminal1|-13|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|r
13|[5, 4, 0]|(5, 4)|-1|2|r
2|[6, 4, 0]|(6, 4)|-2|1|r
13|[5, 4, 0]|(5, 4)|-3|0|g
30|[4, 4, 0]|(4, 4)|-4|0|g
31|[3, 4, 0]|(3, 4)|-5|0|g
30|[4, 4, 0]|(4, 4)|-6|1|r
13|[5, 4, 0]|(5, 4)|-7|1|r
30|[4, 4, 0]|(4, 4)|-8|0|g
31|[3, 4, 0]|(3, 4)|-9|0|g
33|[2, 4, 0]|(2, 4)|-10|0|g
85|[1, 4, 0]|(1, 4)|-11|0|g
98|[1, 3, 0]|(1, 3)|-12|2|g
99|[1, 2, 0]|(1, 2)|-13|2|g
97|[1, 1, 0]|(1, 1)|-14|2|g
50|[0, 1, 0]|(0, 1)|-15|0|g
51|[0, 0, 1]|(0, 0)terminal1|-15|2|g
28|[4, 5, 0]|(4, 5)|-1|0|r
35|[3, 5, 0]|(3, 5)|-2|0|g
28|[4, 5, 0]|(4, 5)|-3|1|r
35|[3, 5, 0]|(3, 5)|-4|0|r
28|[4, 5, 0]|(4, 5)|-5|1|r
35|[3, 5, 0]|(3, 5)|-6|0|g
37|[2, 5, 0]|(2, 5)|-7|0|g
86|[1, 5, 0]|(1, 5)|-8|0|g
85|[1, 4, 0]|(1, 4)|-9|2|g
98|[1, 3, 0]|(1, 3)|-10|2|g
99|[1, 2, 0]|(1, 2)|-11|2|g
97|[1, 1, 0]|(1, 1)|-12|2|g
96|[1, 0, 0]|(1, 0)|-13|2|r
95|[2, 0, 0]|(2, 0)|-14|1|r
94|[3, 0, 0]|(3, 0)|-15|1|r
95|[2, 0, 0]|(2, 0)|-16|0|g
96|[1, 0, 0]|(1, 0)|-17|0|g
51|[0, 0, 1]|(0, 0)terminal1|-17|0|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|r
97|[1, 1, 0]|(1, 1)|-8|2|g
96|[1, 0, 0]|(1, 0)|-9|2|r
97|[1, 1, 0]|(1, 1)|-10|3|r
50|[0, 1, 0]|(0, 1)|-11|0|r
49|[0, 2, 0]|(0, 2)|-12|3|r
49|[0, 2, 0]|(0, 2)|-13|0|r
48|[0, 3, 0]|(0, 3)|-14|3|r
49|[0, 2, 0]|(0, 2)|-15|2|g
50|[0, 1, 0]|(0, 1)|-16|2|g
51|[0, 0, 1]|(0, 0)terminal1|-16|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
30|[4, 4, 0]|(4, 4)|-2|2|r
31|[3, 4, 0]|(3, 4)|-3|0|g
32|[3, 3, 0]|(3, 3)|-4|2|r
34|[2, 3, 0]|(2, 3)|-5|0|g
98|[1, 3, 0]|(1, 3)|-6|0|g
48|[0, 3, 0]|(0, 3)|-7|0|r
49|[0, 2, 0]|(0, 2)|-8|2|r
48|[0, 3, 0]|(0, 3)|-9|3|r
49|[0, 2, 0]|(0, 2)|-10|2|g
48|[0, 3, 0]|(0, 3)|-11|3|r
49|[0, 2, 0]|(0, 2)|-12|2|g
50|[0, 1, 0]|(0, 1)|-13|2|r
51|[0, 0, 1]|(0, 0)terminal1|-13|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
28|[4, 5, 0]|(4, 5)|-3|1|r
35|[3, 5, 0]|(3, 5)|-4|0|g
37|[2, 5, 0]|(2, 5)|-5|0|g
86|[1, 5, 0]|(1, 5)|-6|0|g
85|[1, 4, 0]|(1, 4)|-7|2|g
98|[1, 3, 0]|(1, 3)|-8|2|g
99|[1, 2, 0]|(1, 2)|-9|2|g
97|[1, 1, 0]|(1, 1)|-10|2|g
50|[0, 1, 0]|(0, 1)|-11|0|g
51|[0, 0, 1]|(0, 0)terminal1|-11|2|r
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
31|[3, 4, 0]|(3, 4)|-3|2|r
32|[3, 3, 0]|(3, 3)|-4|2|r
34|[2, 3, 0]|(2, 3)|-5|0|g
98|[1, 3, 0]|(1, 3)|-6|0|g
48|[0, 3, 0]|(0, 3)|-7|0|r
49|[0, 2, 0]|(0, 2)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|2|g
49|[0, 2, 0]|(0, 2)|-10|3|r
50|[0, 1, 0]|(0, 1)|-11|2|g
51|[0, 0, 1]|(0, 0)terminal1|-11|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|r
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
86|[1, 5, 0]|(1, 5)|-6|3|r
46|[0, 5, 0]|(0, 5)|-7|0|r
47|[0, 4, 0]|(0, 4)|-8|2|g
48|[0, 3, 0]|(0, 3)|-9|2|g
49|[0, 2, 0]|(0, 2)|-10|2|g
50|[0, 1, 0]|(0, 1)|-11|2|g
51|[0, 0, 1]|(0, 0)terminal1|-11|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
77|[3, 6, 0]|(3, 6)|-3|3|r
61|[3, 7, 0]|(3, 7)|-4|3|r
84|[4, 7, 0]|(4, 7)|-5|1|r
61|[3, 7, 0]|(3, 7)|-6|0|g
45|[2, 7, 0]|(2, 7)|-7|0|g
42|[1, 7, 0]|(1, 7)|-8|0|g
39|[1, 6, 0]|(1, 6)|-9|2|g
86|[1, 5, 0]|(1, 5)|-10|2|g
37|[2, 5, 0]|(2, 5)|-11|1|r
33|[2, 4, 0]|(2, 4)|-12|2|r
85|[1, 4, 0]|(1, 4)|-13|0|g
98|[1, 3, 0]|(1, 3)|-14|2|g
99|[1, 2, 0]|(1, 2)|-15|2|g
97|[1, 1, 0]|(1, 1)|-16|2|g
50|[0, 1, 0]|(0, 1)|-17|0|g
51|[0, 0, 1]|(0, 0)terminal1|-17|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
33|[2, 4, 0]|(2, 4)|-4|2|r
85|[1, 4, 0]|(1, 4)|-5|0|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
98|[1, 3, 0]|(1, 3)|-8|3|r
99|[1, 2, 0]|(1, 2)|-9|2|g
97|[1, 1, 0]|(1, 1)|-10|2|g
50|[0, 1, 0]|(0, 1)|-11|0|g
51|[0, 0, 1]|(0, 0)terminal1|-11|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
28|[4, 5, 0]|(4, 5)|-1|0|r
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
99|[1, 2, 0]|(1, 2)|-9|3|r
97|[1, 1, 0]|(1, 1)|-10|2|g
50|[0, 1, 0]|(0, 1)|-11|0|g
51|[0, 0, 1]|(0, 0)terminal1|-11|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|r
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|r
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
85|[1, 4, 0]|(1, 4)|-7|3|r
98|[1, 3, 0]|(1, 3)|-8|2|g
99|[1, 2, 0]|(1, 2)|-9|2|g
97|[1, 1, 0]|(1, 1)|-10|2|g
50|[0, 1, 0]|(0, 1)|-11|0|g
51|[0, 0, 1]|(0, 0)terminal1|-11|2|g
52|[5, 6, 0]|(5, 6)|-1|3|r
29|[4, 6, 0]|(4, 6)|-2|0|g
77|[3, 6, 0]|(3, 6)|-3|0|g
38|[2, 6, 0]|(2, 6)|-4|0|g
39|[1, 6, 0]|(1, 6)|-5|0|r
86|[1, 5, 0]|(1, 5)|-6|2|g
85|[1, 4, 0]|(1, 4)|-7|2|g
98|[1, 3, 0]|(1, 3)|-8|2|g
99|[1, 2, 0]|(1, 2)|-9|2|g
97|[1, 1, 0]|(1, 1)|-10|2|g
50|[0, 1, 0]|(0, 1)|-11|0|g
51|[0, 0, 1]|(0, 0)terminal1|-11|2|g
52|[5, 6, 0]|(5, 6)|-1|3|r
29|[4, 6, 0]|(4, 6)|-2|0|g
77|[3, 6, 0]|(3, 6)|-3|0|g
38|[2, 6, 0]|(2, 6)|-4|0|r
39|[1, 6, 0]|(1, 6)|-5|0|g
86|[1, 5, 0]|(1, 5)|-6|2|g
85|[1, 4, 0]|(1, 4)|-7|2|g
47|[0, 4, 0]|(0, 4)|-8|0|r
48|[0, 3, 0]|(0, 3)|-9|2|g
49|[0, 2, 0]|(0, 2)|-10|2|g
50|[0, 1, 0]|(0, 1)|-11|2|g
49|[0, 2, 0]|(0, 2)|-12|3|r
50|[0, 1, 0]|(0, 1)|-13|2|g
51|[0, 0, 1]|(0, 0)terminal1|-13|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|r
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
85|[1, 4, 0]|(1, 4)|-7|3|r
98|[1, 3, 0]|(1, 3)|-8|2|g
99|[1, 2, 0]|(1, 2)|-9|2|g
49|[0, 2, 0]|(0, 2)|-10|0|r
50|[0, 1, 0]|(0, 1)|-11|2|g
51|[0, 0, 1]|(0, 0)terminal1|-11|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|r
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|r
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
49|[0, 2, 0]|(0, 2)|-8|0|r
50|[0, 1, 0]|(0, 1)|-9|2|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
33|[2, 4, 0]|(2, 4)|-6|1|r
85|[1, 4, 0]|(1, 4)|-7|0|g
98|[1, 3, 0]|(1, 3)|-8|2|g
99|[1, 2, 0]|(1, 2)|-9|2|g
97|[1, 1, 0]|(1, 1)|-10|2|g
50|[0, 1, 0]|(0, 1)|-11|0|g
51|[0, 0, 1]|(0, 0)terminal1|-11|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|g
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
